Author.ID,Text_nolink,Assigned_Topic
1763260300961144832,Fluoride ?,4
1518700572135903232,"Denmark has varying amounts of fluoride in the groundwater from almost zero to around  0,3 mg/L. 

We have no such issue and don’t add it to our water. 
Calgary added at least 0,7 mg/L and since removing it, the main issue has been a few more dental issues. The worldwide…",4
1222287806250262528,"Does anyone know of a toothpaste that still has fluoride, just doesn’t have all the other nasty ingredients like artificial flavors/colors/sweeteners?",0
199092581,"People are wasting a lot of time trying to find something to blame. Blame is a waste of time. 

In the meantime, stock up on fluoride mouthwash. Pay close attention to recalls. Buy from trusted brands. Get your vaccines now and schedule doctors appointments.",0
1254907995324125184,"That’s true for most things. Even drinking water can be deadly. Not drinking it also deadly. Fluoridation of water is a local city/county decision. But fluoride is naturally found in water(well water, river/ocean water)

Fluoridated tap water: 0.7 milligrams (mg) per
LITER…",1
1358655980,"Caffeine is part of it, but also the fluoride. WHO recommendations even state fluoride is a concern for pregnant women, and many Asian countries follow this. Even for the US, ACOG even recommends women not to drink fluoridated water during pregnancy.",4
1518928429965627392,Why do you want fluoride in it?,4
701710012322865152,"Will New York be able to keep putting fluoride in water if the federal government says not to? And if not, is there a way to do it myself?",4
25841396,I’d take a wild guess here and say the dietary habits are more of an issue than fluoride not being issue.,4
1466789136866680832,Yes tom’s has fluoride options,4
980464708934254592,"Definitely an excellent idea but most countries don't have fluoride at all, not even in the toothpaste until recently (e.g., Japan) and they aren't telepathic.",0
889445528,He wants to get rid of fluoride in water,0
1640744181910978560,Fluoride is present naturally in alot of foods.,4
1716447233892077568,Can you prove that the correlation was caused by the lack of fluoridation? The purpose of fluoridation was never to prevent infection. Europe doesn't fluoridate their water and they aren't drowning in children with infections.,2
889445528,I meant fluoride,4
1527762594383142912,"Brush your teeth.  It's not hard, and prevents bacterial infections in your mouth. Toothpaste has fluoride fyi",4
1845895624417595392,Yes. I recently made the switch on Toothpaste brands to a fluoride free brand as well.,4
1845895624417595392,"Folks don’t realize how harmful fluoride is.

Especially for testosterone.

It is feminizing men.",7
1585836327823880192,"Liquid I.V., now with Fluoride!",4
1588481559270760448,Fluoride,4
145409719,And what about all the countries around the world who have banned fluoride in their water?  What is the data from there?!? 🤔,4
1488150648671465472,I checked and the silly strawberry with fluoride should work!,3
1823149654252658688,Is there not still fluoride in toothpaste? Why do we need both?,0
1735820068670599168,"Both are inorganic compounds. Sodium fluoroacetate and sodium fluoride are both ionic compounds, consisting of a metal (sodium) and a nonmetal (fluoroacetate or fluoride).

Both compounds have industrial uses, although sodium fluoroacetate is primarily used as a pesticide and…",2
1520234991631798272,Drinking fluoride doesn't either.,4
1835269173712482304,68 was in regard to neurotoxicity and fluoride. Many other studies also as you can see.,4
618349581,Because if they never added fluoride the numbers can't be studied until they do,4
1128406961375072256,Exactly. Fluoride compounds added in the water often sourced as byproducts from the production of phosphate fertilizers or other industrial processes.,5
14123575,"Alt take:  wonder if lower IQs leads to more entrepreneurs in society and less rule following? ;) 

If we increase IQs do we lower risk taking? 

Of course I want fluoride out of water but wonder what the random side effect of increased IQ leads to. 

*Liken to removing sulfur…",5
1841086355381612544,But my water has a ton of fluoride in it...,6
1960061478,"What part of at ""higher levels"" do you not understand? Fluoridation is only supplemented well below the maximum allowable safe levels. You do know it is naturally occurring in water right?",6
1709428479421284352,Fluoride.  They dump it in.  We have an RO and we vote red.,2
1116825460669931520,"Practice good dental hygiene - and removing fluoride is no big deal. Practice bad dental hygiene and lose the fluoride film that covers your teeth, then this could be an issue for you. So...brush your damn teeth.",4
81720890,"That’s interesting. Not sure about the US, but in a lot of countries families would avoid tap water and buy mountain water, not sure what’s the rate of fluoride into that and if there were similar outcomes.",7
1094107737045303296,"I remember when a ton of things have been factual and no one believed it because it was announced or stated by the right people to please the sheep like yourself.

Like example as of late. Fluoride. I was laughed at for 15 years. Now look.

It's all coming out, January 2025.",6
1656117178288971776,It was scientifically proven long ago that our teeth get enough fluoride from daily foods.,4
1463895460079357952,Can you link the Harvard study? Because I find it hard to believe kids are taking in fluoride faster than they can excrete it (at least with the levels present in US water),4
1365122874,"Aluminium, mercury, fluoride.",4
1820833393203957760,I know everyone wants fluoride but You bring out the Barbado Aloea leaf in ME,4
1011259716566020096,"Reduce government, please.  Fluoridated water?  Probably still a good thing.",4
1386036799802331136,If access to dental care is a problem (costs) water fluoridation is an alternative to improve public oral health in children.,4
840372733,You realize that most of your posts suggest regulated fluoride isn’t harmful?,7
1570599422093844480,Fluoride. Lots &amp; Lots of Fluoride,4
1183899162296889344,Read an article about this today. It's a bold strategy to remove fluoride from drinking water in a country where dental insurance is as sketchy as ours is.,4
1197171205783965696,Fluoride,4
286223350,Do you want fluoride in your water supply?,4
1717519171787845632,getting rid of fluoride in our water? When is the last time you actually drank tap water? I can't recall the last time I got a glass of water from the faucet. I have rodi which removes fluoride. Or I drink bottled water.,0
1811472908864061440,Yes because Fluoride is vital for health. Amazing people thrive anywhere else outside the US,4
1463273519408553984,Buy toothpaste with fluoride.,0
1588132852943781888,That fluoride stare 👀👀,3
1811472908864061440,You’re on the fuckin fluoride band wagon now? Seriously?  Bunch of parrots.,1
492465395,Fluoride in safe doses can be administered as a paste or mouth wash - that’s how it was done in my country.,4
1811472908864061440,Democrats are now the Fluoride party. That’s awesome,4
896502773054713856,"It’s going to get interesting. Update all your vaccinations now. See if fluoride vitamins still exit, we gave them to kids for years before it was in the water. Make sure your POA and health directives are in order. Pay a lawyer to review them.",6
25054490,"Correction pt2: 
Claims that fluoride calcifies the pineal gland, disrupts sleep, or was used by Nazis to “make people docile” are unfounded. Extensive research and historical records show no credible basis for these conspiracy theories.",5
1656653483070705664,Nope. I've had fluoride in the water and never needed intravenous antibiotics. Neither did my neighbours🤔,6
2855782528,"I was unaware that several Western European countries have taken fluoride out of their water.

Maybe it's not as nutty as I assumed at first",4
1792528467071762432,As long as he keeps fluoride,4
747612352263131136,"Pretty much. Like most things, if you consume enough fluoride it could have negative impacts. But from your water system? The water toxicity will kill you long before you go to that point.",4
478937638,"The best way for now is a reverse osmosis water purifier. But it will still be in your drinks and food you buy. 
1. Buy organic
2. Filter your water
3. Keep an eye on your thyroid as fluoride is a known thyroid blocker. 
4. Pray for rapid outlawing by MAHA RFK Jr.",7
1182511061263667200,Your bitching about fluoride says otherwise. Weird hill to be this upset about,5
4549651873,"We got rid of fluoride in Calgary in 2011, voted to add back in in 2021, but have not done it. We do have a small natural amount in our water. Vaccinations are fine, RNA propagandized as a vaccine without liability or minimal testing is a choice……",6
1182511061263667200,Unlikely. I don’t consume fluoride so I’m healthier in every way than you,4
1386036799802331136,Numerous studies on (water) fluoridation have already been performed. And will be continued tirelessly.,4
86671552,What do you have to say about Calgary Alberta’s (Canada) experience in removing fluoride from their water system back in 2011. They ultimately found the results were negative to their community and in 2021 voted to reintroduce fluoride to their water.,4
703674150750040064,Fluoride*,4
1468354014194827264,You....you do know most commercially available toothpaste has fluoride right? Like if you want one without you need to go out of your way to get it?,0
1297665290818301952,when you get hit w the fluoride stare in a cafeteria; issa very clear indication there’s heat around the corner #dipquick,3
1274928460771651584,"I'd be scared too, he wants to remove fluoride from water",2
905509688426496000,"Hasn't fluoride been in our water systems for decades? If the answer is yes, then there is ample evidence of its harm and benefits. Based on pure population numbers, it would seem the benefits outweigh the harm. Personally, I think are enough fluoride OTC products available.",0
59886373,don't they know most toothpaste has fluoride?,0
884995971989594112,"The fluoride push is questionable, for sure. There might be a link.

Though I can see at least one other factor that needs weight: 

You're a dad who cares for of your kids. I'm guessing (and hope) it's EVERY DAY. Your kids are going to be healthier in every way because of it.",4
1030255727980568576,Excess fluoride?,4
1697994759145508864,You are free to keep using fluoride. Why are you so offended that other people get a choice?,4
1697994759145508864,"Oh my god, I’m going to start eating fluoride with every meal",4
1182511061263667200,There is fluoride in toothpaste J…of course you didn’t know that though,0
59886373,don't they know toothpaste already has fluoride?,0
29629445,Shocked that donk is anti-Fluoride 😂,4
1759503923428126720,Have a water source free of/from 'Fluoride chemical'.,4
1497676525910515712,Fluoride. Heavy metals,4
2674821096,you know how many American's have well water that doesn't have fluoride in it?,4
1274928460771651584,Do you even know what fluoride is,4
344439952,Fluoride,4
1274928460771651584,Lead when consumed is harmful to the human body fluoride when consumed in the right doses doesn't and that's how it is right now. Fluoride has only been beneficial for most people,4
1038186142368235520,"Buddy, adding fluoride to drinking water is seen as one of the greatest public health achievements in modern history. It helps prevent cavities in kids and adults and the ROI on cost saving (for both families and the public) is insanely high.",4
1553902193224335360,Also water without fluoride!,4
819301987992961024,The northeast needs to cut back on Fluoride,4
283383133,"I love it, but man is he a wild card lol I was reading he wants to remove fluoride from drinking water... I'm hoping he starts with the food and stays with that for awhile.",4
1038186142368235520,Alberta removed Fluoride from drinking water and saw a 700% increase in antibiotic use in at the children’s hospital.,6
1679139241815601152,What causes this? Is it the fluoride?,4
1546602203141611520,I’m not detecting any fluoride though,4
89216493,"I honestly had no idea that questioning fluoride in the drinking water has expanded so far beyond the John Bircher conspiracy crowd of yore. 

Friends and family that I consider way more normie than me have so many thoughts.",5
330533467,"I agree. It's impossible to reduce sugar consumption in children. 

As a result, we should put fluoride in the drinking water. It's the only way to save them.

And we need more motorcycle cops monitoring cars for seatbelts.

Keep citizens safe from themselves, no matter the cost.",4
1051898685934718976,"I think there are still many people in the US who would legitimately benefit from fluoridated water, for example. And a lot more who do not benefit at all, and might even be harmed by it. Because people’s health needs are so different and often in really specific ways.",0
932348783244992512,"I brush my teeth with fluoride paste. Why do I need it in my drinking water? I'm not saying RFK Jr is the answer,  just that more countries ban fluoride in their water supply than add it.",4
260332885,"So, at 1.5mg/liter, fluoride in drinking water has a neurological effect in kids causing lower IQ. The EPA's limit for fluoride in drinking water is 4mg/liter.

These conclusions were drawn from the review of several different studies from around the world. 

People having been…",5
1395565263295234048,"Right so did you even read that? Where’s the evidence supporting RFKs claim? We already know what dental fluorosis is but that’s not what RFK is talking about, when you talk about consuming fluoride in moderation there is no adverse effects and the toxicity level isn’t in water",4
1467204715905634304,Fluoride is naturally in water and fluoride protects our teeth….. to much of anything is bad for you,4
1292457809448177664,"I haven't used fluoride in 20 years. None of my children have ever had fluoride. No tooth decay here. We are all doing well.
I'm sorry about your mother, very scary. Scarlet fever, however, isn't all that rare and rarely life threatening.",1
1489734939360706560,Who's selling the fluoride?,4
867501918569902080,"I think you need to tackle the issue from many angles but things like obesity, access to dental care, education, etc are more complex (and take longer) to fix so fluoridation is best in the meantime. If everyone had access to dental care, I wouldn't care as much about fluoride.",0
11690762,"Definitely interesting! Curious to get your take on it. 

Assuming the inverse correlation is true, what’s the likelihood it’s explained by fluoride’s impact on IQ vs something else (socioeconomic factors, regional, etc)?

Feels hard to account for sample bias in these studies.",5
219203412,Measuring fluoride being excreted doesn’t tell you about retention. Not without detailed monitoring of intake. It also doesn’t tell you about long term cumulative effects. Especially of acute ingestion of large quantities.,2
1700417252221231104,Removing the fluoride from water should fix this.,4
1550276396177444864,Is there any fluoride?,4
1239737458306228224,Worm boy after fluoride and fruit loops.,4
1364766781668139008,Eating less calories than you burn is more complicated than dumping fluoride in the water supply?,2
1836159027572555776,I heard they are stock piling fluoride to help self crystalize,1
1811332824781193216,"Last night, David Remnick (the editor of The New Yorker) made a snide joke on MSNBC about RFK's proposed #fluoride policy. Remnick quipped he may now need to smuggle fluoride toothpaste in from France. 

RFK has not said anything about banning fluoride in dental products. But,…",2
1439769986319278080,"Yes or no

Is fluoride a neurotoxin?",7
1848861379996094464,Fluoride is meant to be used topically and spit out not ingested,0
990318524919926784,Does fluoride prevent the bacteria?  We're talking about the no cavity one right?,3
1791506486742446080,"Nothing, well, fluoride, which I hear will now change. Just the most educated region in the country.",0
1617516254234812416,"Free Ross, legalize raw milk, remove fluoride from the water.",4
1125006182534586368,do you know if Europe in general has fluoride present in the tap water?,7
803785729889316864,"I can separate issues.  I can dislike his stance on vax, fluoride, and other things and still want him to address our food problems.

You can remember I said that, too.",3
1438497521580531712,There is fluoride in your toothpaste…,0
269012146,"If we go further:
In 1901, a Colorado dentist found that people in his region had distinctive brown stains on their teeth but an extremely low decay rate. He collaborated with others over the next several decades to eventually find that it was fluoride that had been causing it. 2",4
1485420431012102144,"No way! They’re discussing IQ and fluoride, but even finding a correlation would be extremely difficult, given that IQ isn’t as stable or universal a measure as some believe. Establishing causation would be nearly impossible without a clear understanding of the causal pathway.…",5
25054490,"Yes, I react when you say things like that. You have actually researched the topic a bit and came down from no benefits to minimal benefits. Fluorosis tends to result from long-term exposure from fluoride, like the one case of a 52 yo man swallowed tubes of toothpaste.",4
1813746727125663744,"The debate over water fluoridation has intensified with claims that fluoride, added to water supplies for dental health, could be linked to health issues like hypothyroidism, depression, obesity, and reduced IQ in children. Proponents highlight its benefits in reducing tooth…",1
928821197307088896,"Anyone who’s smart and determined enough to fluoridate their own water would surely be better off by just being hyper-vigilant about their and their kids’ dental health, surely that alone would be able to get them plenty of fluoride.",2
25054490,"A modest 3% is more than nothing, that you stated in your OP. And yes, quitting 'food' with added sugars is better than fluoride in water. I think we're done here. Thanks for doin the research and the better quality information.",4
993624516084621312,Where's the data that shows fluoride is associated with any of those things?,6
1746600414789718016,That's what I said. The people upset about this all drink bottled water with zero fluoride.,7
1691506211957710848,"Ingesting fluoride assists with the formation of teeth, whereas topical protects existing teeth from decay.  Their preventative properties differ.  Also, people often drink water alongside their meals, meaning there is greater protection at the time of exposure to food.",1
1383681759888297984,"Incorrect. Nobody needs fluoride that comes from the aluminum smeltering process. I don't have cavities but I do have fluorosis from that shitty fluoride treatments they FORCED on us in school..you can't fix fluorosis. If you want fluoride, you should use a natural fluoride.",1
1691506211957710848,"Also, to clear up some misconceptions: Countries without added fluoride in their water supply typically include fluoride in their salt or milk instead, or they already have naturally higher levels of fluoride in their water.  Some places like....",4
1237917987996393472,"England eliminated fluoride in 2010 and the blood infection rate in children has increased 700%. Rotten teeth are no joke. My daughter has perfect teeth, and it’s because of fluoride.",4
1691506211957710848,"Germany encourage the ingestion of fluoride tablets, particularly for youth whose teeth are still forming.  They also tend to have far better access to oral preventative care than America does.",1
1517580841,"Recovery from a condition is not the same as avoiding it in the first place, sir. 

The study you linked to is outdated as stated earlier. Keep up. It doesn’t fully address more recent concerns, such as fluoride's potential risks to cognitive development and the marginal…",1
1746496859122896896,"Can Red Light replace fluoride as well?
I wonder...",4
48435165,"If you’ve ever had any soft drink, fountain drink, tea, juice, beer, wine or alcohol of any kind then you consume fluoride.",4
1852357784375091200,I think the first list must have too much fluoride in their water. Lol 🤷‍♀️,4
846092428692148224,"need to get Elon and Kennedy teamed up to figure out the cause of woke/mental/trans, if its a formula, fluoride, msm, psywar, whatever the cause(s) are",4
44826664,"The fluoride is for your teeth, brushing with fluoride toothpaste or using a fluoride mouthwash provides it for your tooth enamel without consuming it to the rest of your body",4
18370325,Free TRT for every man but no fluoride in the water!,4
1764460505723174912,That shake was Fluoride withdrawal from the well water in Florida 😂,6
1465411723398037504,"Yeah, this is old news.  I've been using a water filter for well over a decade and use fluoride-free toothpaste as well.",2
1507082399104045056,"No the vast majority of dentists in the us don’t consider fluoride to be toxic used in recommended amounts 
Not sure where you got your stats from.",4
1830522694883844096,"Rewatching Channel 4 US election coverage and Emily maitlis getting more unhinged as it goes along. Asks Trump supported ""Do you seriously think he'll make RFK Heath minister when he wants to take fluoride out of the water?"". We don't have fluoride in the water over here in UK",4
23544301,"I've been limiting tap water for years to reduce fluoride, but for testosterone reasons. There are also some fringe studies I can't remember about how it doesn't actually help with cavities, but take that with a huge grain of fluoride.",4
1274928460771651584,So you admit you have no evidence the fluoride in our waters is harmful.,0
1687167696876527616,best fluoride free toothpaste?,0
1755617128085135360,Some fluoride while we still can ?,4
73067616,We don't have added fluoride in Scottish water,4
39751313,"Yes, the difference between the remedy and poison are many times the dose…
This kind of decision evaluates risk vs benefits. The small fluoride dosage (0.7mg/L) is considered safe. The last time I reviewed the matter, the prevalence of dental fluorosis was like 9.3%-little harm.",0
1517580841,"The study in question points to biases and limitations in research connecting fluoride exposure with cognitive decline. However, recent analyses, including the 2024 National Toxicology Program (NTP) monograph, highlight critical flaws in assessing such studies, especially due to…",1
1360272235471208448,RFK gonna remove that fluoride!,3
961093038,"Since a link has been pretty well established between oral health and systemic health, I gotta wonder whether the brain worm is afraid of fluoride and what it’s telling rfk jr",3
1625879351651606528,I do believe that fluoride is a byproduct of industry,5
243782728,"If you don't think Robert F. Kennedy Jr. is serious about removing fluoride from the drinking water, you obviously don't know what his middle name was before he shortened it to ""F.""",4
1492089079957422080,I don’t think you can remove fluoride with a filter. It’s a highly soluble ion,3
39751313,"And yet, i agree with you, water should be well evaluated and in some cases, monitoring dental fluorosis and fluoride in urine of children could demonstrate a concentrarion of fluoride above of what is safe - and couse neurologic harm in the future. But that could be expensive",0
1176622806399954944,"Don't forget about the teeth, no fluoride.....",4
2564295863,Sodium Fluoride is a byproduct of industrial aluminum production but you can find natural fluoride which actually is a different thing. That white stuff you can see sometimes piled up and stuck in the bank of rivers. That is natural fluoride.,1
1430033430834814976,They should definitely research how. I’m sure the information they get about fluoride won’t deter them from attempting it.,4
24203,"But why aren't people getting fillings or root canals or extractions for these cavities, regardless of if fluoride would have prevented them or not?",4
1516224680558043136,"Japan has no fluoride in their water so they have very high IQ.  On the bad side, they also have bad teeth.",4
1515869750680866816,Fluoride,4
1836409832900816896,Fluoride is a prominent ingredient in Prozac,3
1555658965903622144,How do places like Japan or Finland manage without water fluoridation?,4
1579578929475624960,Fluoride,4
561625248,"I understand the sentiment but the alternative would have been much worse. It's easier to wake people up to the deeper truths when they're not killing each other in war, not dumbed down by fluoride and other chemicals in food, and not crushed by a bad economy. When these basics…",4
1435233251996667904,Thinking maybe fluoride isn't so bad after all.,4
1598857658517581824,Perhaps we can remove Fluoride from the H20 and start the uptick of lithium!,4
1585996109490655232,"Ha! So true. My sister was into health food and never used fluoride, but now she’s a leftist and all her toothpaste has fluoride 😬",0
1518788690209914880,"They believe that water makes your teeth fall out of your head if not treated with fluoride, when no, the reason ppl had dental issues in the past was primarily due to  milling flour with stone.

Tiny particles of stone was in  their bread and stuff grinding their teeth up.",4
1201382491136888832,"Fluoride is good for teeth. Rfk says we get enough of it brushing our teeth, using mouthwash, etc. we don't need it in our water because then we'll be dosing ourselves.",4
1414967784098906112,"Thank you for sharing this, but it doesn't remove the basic q: why does the state care about my teeth? Can't people just brush their teeth? 

Also, since fluoride is related to neurological problems in children, it seems the ethical way would be to NOT put it in drinkable water.",4
776616336361414656,We have fluoride in our toothpaste and mouthwashes now if they’re worried about dental health.,0
1086374579361202176,We have fluoride in our toothpaste and mouthwashes now if they’re worried about dental health.,0
24881397,"Love to see someone (much smarter than me) tabulate data from municipal water sources and break down what is in them. Not wearing a tinfoil hat, but you're right, it ain't the fluoride.",6
1679209959853027328,"How many people actually use tap water nowadays anyways? Those who don’t, How many use filters that remove fluoride? Or use bottled water? Comparing those groups should tell us the effectiveness of fluoride to begin with and see if it’s even a big deal anymore.",7
1308208163275956224,Fluoride,4
1782183114241966080,"personally don’t use fluoridated toothpaste but don’t care if it exists—let the free market decide

ZERO non essential additions to water however",0
1691077612561637376,That fluoride tho...,6
727323616006836224,Did you hear anything of a pending executive order for January 20th at the behest of RFK? Water departments across the country will be ordered to cease adding fluoride to the nation's drinking water. RFK blames its many side effects for our population's general poor health...🤔,7
1598857658517581824,Lucky for him RFK is replacing Fluoride with lithium in his state!  hahaha,4
1641762489804152832,"I think we have to be rational about it. 

Fluoride in water effectively violates informed consent because of how hard it is to get out and how much work it'd take to avoid.

But the tiny amount we ingest from brushing seems negligible, especially if we rinse well.",0
1090067039882887168,I fell asleep last night with my makeup on and teeth unbrushed and the fluoride really was the first thing I thought about when I woke up in the morning,4
68508443,"please keep  on your team! We want to get fluoride out of our water supply, toxins out of our food, glyphosate gone, and we want our vaccines to be tested, and proven pure and high quality!",5
996820914082861056,"I haven't heard that specifically, but I have heard RFK talk about fluoride as something to get rid of during the Trump Administration. The John Birch Society was right all along.",0
1502014150058422272,Fluoride is found in all natural water supplies at some concentration.,4
1594323479624548352,Have you written anything similar on hydroxyapatite? I feel like folks aren’t aware of the two and how we don’t need fluoride in toothpaste to achieve what they want.,0
26011854,Did they increase the fluoride levels or something?,4
3194649036,Please remember to filter out the fluoride in the water,4
1595532428378267648,"It's real simple when he breaks down what's in fruitloops US vs fruitloops CA, real clear even to sub 100 IQers

More complicated subjects like fluoride is another matter, I've been pro fluoride but I'm a country boy who never had any, the new research RFK brought up is interestn",6
1853079618699624448,but the main culprit should be toothpaste and not the negligible amount of fluoride in water,0
1487988600679632896,"I don’t know too much about fluoride but I’d prefer it to be a topical solution on top of toothpaste but not in the water

So you have the choice how much you get since it IS helpful",0
1285714323076194304,"I met Klaus Fluoride once, when I was a DJ at a college radio station. He had morphed into quite the yuppie.",4
1239690871336992768,ACT fluoride mouth rinse then spit it out instead of swallowing it.,7
1000909922396131328,The Parks and Rec fluoride ep is feeling pretty relevant now 😩,4
1445108524325953536,"Well once the fluoride is out, maybe they will be less retarded.",4
1607088120347901952,"He's already walked this back, but don't think there's a really great reason for water fluoridization. A good compromise is still allowing localities to fluoridate and offering free fluoridated table salt.",2
1155566530664521728,Fluoride in the water: Gone,4
34990038,"My dentist doesn't do fluoride applications on my teeth anymore, though I use a standard OTC toothpaste that contains it, as most do. Apparently fluoride that is swallowed does not benefit the teeth. So how is fluoride in water beneficial?",4
575738303,"dental has always been unaffordable and inaccessible. the lack of dental care is a national crisis at this point, but nobody talks about it unless it's to say fluoride is poison.",2
1689305016,toothpaste is fluoridated. you can buy fluoridation tablets. pass the word.,2
1769093581350817792,I’m not claiming dentists said fluoride fortification of the water is bad???? you’re arguing with the wrong person,4
1806421038927843328,"Waiting for the #FlourideChallenge to start.

How many shots of fluoride can you do in 10s?",4
1820269203552636928,So now fluoride is an antibiotic? 🤣,6
1709488938732367872,"Did I read that people on the left are stockpiling fluoride, so they can add it back into their water?  😆

I'm starting a new business, send in the truck. 🤣",7
1508095288296472576,There is 18.5% fluoride in Prozac so most of them will be getting more than enough.,4
1841529174881927168,Read The Fluoride Deception this is up there with Tuskegee Syphilis Experiment. The dentists were lied to also.,4
1671261162,"A week before RFJ, jr proposed removing fluoride from drinking water, i suggested to some friends that we should watch Dr Strangelove.",2
1261050516852936704,Drinking straight tap water because im gonna miss the fluoride #RFKJr,7
1414967784098906112,"The expression ""fluoridation of water"" sir 

Why don't you just brush your teeth sir?",4
85012840,It only took them 60-years to admit this.  Cracks me up that it (fluoride) is  a sub-plot in the movie Dr. Strangelove,0
450890514,Fluoride is a mineral not a chemical I hope this helps,7
1663547691731939328,According to most dental research reducing sugar consumption is considered a more significant factor in preventing cavities than simply having fluoride in  water because sugar is the primary food source for bacteria that create the acids that attack tooth enamel &amp; cause cavities,3
1663547691731939328,"Additionally, fluoride primarily helps remineralize the teeth and strengthen them against those acids; therefore, limiting sugar intake has a more direct impact on cavity prevention.",4
521568627,"For those other comments talking about informed consent. I'd ask them if they'd volunteer their kids for the case study.

Although I'd happily trade fluoride in water for free dental care. Even just free dental care for children!",4
1836593454471659520,I don’t get how fluoride can be bad because it’s on the periodic table,4
1599292652406870016,New Kool-Aid with fluoride.,4
750970166142459904,Reminder of last week’s coverage from Jeffrey Jaxen about fluoride that reached 23 million views.,4
1594449325685456896,Fluoride and indoctrination.. lol,4
140863935,"Very interested to hear your thoughts on this. It seems there are two sides that can both be ""right"". Fluoride can have a positive effect on teeth and a negative effect on IQ. 

I feel like Thomas Sowell's quote is relevant here: ""There are no solutions, there are only…",4
18974471,Only 2% of Europe (under 14 million people) 2%) have artificially fluoridated water.  Removing it is  not controversial or a big deal.,2
1688740263055798272,Fluoride,4
1773658439958286336,"Federal judge's ruling on water fluoridation sparks controversy, with EPA ordered to address potential toxic effects on brain development ¹.",1
1598505673846824960,"Fluoride topically applied to teeth is beneficial I.e. toothpaste, fluoride ingested does not.",0
389003319,"The town where I'm raising my children doesn't put fluoride in the drinking water. We half- or 3/4-assed our way through fluoride pills, drops, and high-fluoride toothpaste for several years. But man, getting kids to take a medicine every day? That was hard.",4
1598505673846824960,Nah topical application of fluoride to teeth is very beneficial. Ingesting fluoride is not.,4
1785007788076552192,"I know nothing about fluoride or antibiotics, but anyone with a basic understanding of logic knows perfectly well that you can't simply point to two events that happened in a timeline and declare one causes the other. Variables exist.",6
228464595,We need studies on how much fluoride gets absorbed systematically when it is only used topically.  This would help people decide where to land on the issue.,2
128586138,So is fluoride,4
1415118752853762048,"tell me then.  Why doesn’t the dentist make you drink fluoride when you go there?   Why is it only applied to your teeth as a treatment. 

Do you know where we get the fluoride to put in our water or how it comes shipped/labeled when it’s delivered from overseas?",4
1719426365299019776,Extra gay fluoride.,4
24252027,What an unserious question. Don’t let your child drink 60L of fluoridated water in a day cause they’ll die from the water before they have any effects from the fluoride.,4
914441041,He wouldn’t have those teeth without serious Fluoride,4
2989314397,But Portland doesn't add fluoride to their water. Low levels of fluoride naturally occur in their water 😂,4
891813633239506944,We should make fluoride drugs,4
1586153018994544640,"Fluoride occurs in potable water naturally all over the country.  So depending on where you live, there may not be a way to remove all fluoride from drinking water. We can certainly stop adding it.",2
1805780424221655040,Why did they actually start the fluoride thing?,4
1854160613099909120,Natural fluoride already exists in the water supply.,4
873473852097122304,"It's a bit telling when a graph tells you what you're supposed to infer at the top. children's enamel is much weaker than adults, they get cavities much easier. Fluoride does prevent tooth decay.",4
17605855,And that some places have naturally high levels of fluoride! And they don’t all die.,4
873473852097122304,Many things are harmful when ingested in excess. I'm afraid you're suffering from confirmation bias yourself. People ingest less fluoride drinking water than they do normally brushing their teeth. Nutmeg also has a higher concentration of fluoride than your water and is safe.,4
1666609540580737024,What’s fluoride in?  The water,4
1851556897620385792,Interesting connection between aluminum and fluoride.,4
860154226554568704,"Sodium fluoride is NaF which is sodium and Fluoride chemistry is fun, together they’re poison split them up one explodes in water one makes teeth strong 

salt? NaCl, split them up one explodes in water one creates fatal fumes",2
1625750186004992000,Fluoride and COVID vaccines,0
2976946435,Replace fluoride in the water w mag?,4
1766483276082864128,"A town near mine had adding fluoride to their water supply on the ballot this year - and they rejected it 

And turns out 70 years ago they had a vote and it was approved, but a year later they brought it back on the ballot and rejected it",5
1039609195,They upped his fluoride intake,2
386056290,So has RFK suggested putting ozempic in our drinking water instead of fluoride?,4
199167362,"Sounds good in theory but I’ve moved around &amp; every time we lived without fluoridated water, my kids’ teeth deteriorated rapidly even with fluoride toothpaste &amp; fluoride varnish every few months at the health unit.",4
1426581583457292288,Almost anywhere it's on the ballot they vote to remove it or not put it in. (I talked about fluoride in the water when I ran for office in '08 and people thought I was an idiot...oh how far we've come),6
1845895624417595392,"We also need to remove fluoride from the water.

This is what’s causing men to become feminine.",4
889386961147842560,The fluoride stare,3
199167362,"$$$ in dental bills &amp; a lot of pain and a few abscesses &amp; surgeries. With fluoridated water, cavities completely halted instantly. Brushing and flossing &amp; a low sugar diet didn’t cut it &amp; fluoridated water fixed it. But go on. I hope you are for universal dental coverage.",4
1656705695058739200,can we trade fluoride for testosterone?,4
1567880378232209408,"yeah, and excessive water consumption will outright kill you with hyponatremia. Small amounts of fluoride are needed so your teeth don't decay. In the tiny amounts it is needed, it is not a poison.",1
19622846,"*rx for kids vitamins with fluoride arrives in data entry*

“Well, better stock up while you can!”",6
30036188,What do we do to offset the impact of fluoride being removed from drinking water? Get fluoride treatments at the dentist? And wouldn’t the individual town water supply plants control what goes into our water?,4
158876808,"I probably shouldn’t voice an opinion on fluoridated water before researching whether the water in diet Dr Pepper has it.
That’s the lion’s share of my water at this point.",4
2902466997,Do you believe water fluoridation is healthy?,4
