Author.ID,Text_nolink,Assigned_Topic
319909336,"All evidence suggests there are little to no side effects of fluoride in water along with it clearly improving tooth health. 

Topical fluoride is more effective but with the diets the FDA allows currently fluoride is a must to avoid rampant caries",4
1641881080356655104,"We’ve all known this for years. Rfk needs to be empowered to legitimately make this country healthy again

Ban fluoridated water, ban single use plastics, ban toxic cookware, ban seed oils. 

Everyone with a brain eliminated these things themselves already, time to fix the masses",1
1535332796209631232,Welcome to the golden age brother. You’ll feel better when we get the fluoride out of the water and make milk raw again.,4
1565370436287963136,"5) That people are healthier and feel better after RFK Jr. cleans the food processing sector of dangerous chemicals, food dyes, and fluoride in our water.",2
347078767,On January 20th Fluoride will be taken out of americas public water supply. God bless JFK jr.,1
1850305347145416704,Can’t wait to have the fluoride taken out of the water!  is the homie!,4
1602497086813003776,You should check out NOBS . It’s not fluoride but imo its way better,4
20854735,Cavities are reduced by fluoridated drinking water. We can work on improving health habits while not causing kids to get more cavities by removing a proven intervention.,7
2292176469,I LOVE SEED OILS AND I LOVE FLUORIDE!!!!!!!!!!!!!!!!!,4
129018409,"Fluoridated city water is better than not, but there's no doubt that you would be healthier and happier if all of the water you consumed came from a clean spring out in nature. That's what I do!",5
4724445540,I am 74 years old and when I had my first dental appointment I had 32 cavities. More cavities than teeth! When fluoride was added to the water my cavity prone teeth received a new lease on life. I have a mouthful of crowns but also teeth that would be long gone witrout fluoride.,4
1587602757007118336,You'll feel better when your third eye is decalcified when they remove fluoride from the tap water.,4
1397499163,"Yep, it’s why I favor strong agencies to insure additives including fluoride are at the proper level.",7
41814811,"At one point, we had well water. Our doctor prescribed our kid a fluoride med. I trust my doctor over RFK Jr all day, every day.",4
1600619604576911360,I work in a rural area and I see the locals raised on springwater with such awful teeth. I gave my kid fluoride tablets. They’re fine.,4
1602468380342366208,"Physicians often joke about adding certain drugs to the drinking water under the fantasy that it might lighten our work load! While it makes sense that people should not be forced to take drugs, I support keeping Fluoride in public water! Our tax dollar goes for much, much worse!",6
1589287547104010240,"It wasn't Trump, Q, RFK, or any other political actors who deserve the credit for exposing the ""truth"" about poison in our food, environment, fluoride in the water, chem trails, etc., it was real people for the past 25 years + speaking the truth.",5
1354257193273602048,Definitely removal of fluoride,4
1415031808522170368,Amazing! Correct! The only safe fluoride is homeoapthic cell salt Calc Flour. It strengthens the teeth. Just like the only safe vaccine is homeopathic!,4
1230315292573622272,"Can a Korean come, too? I like vaccines and fluoride.",2
209989145,Europe took fluoride out of the water  supply decades ago and they’re doing just fine!,4
749075336332087296,"Now that the dust has settled RFK needs to hurry up so my unborn children can have superpowers.

Our next generations will outperform all of us, i can’t wait

Kids will be like X-Men Super Soldiers just from being fluoride-free alone",4
1703084814,"Or like, all that juice and soda kids in the US consume as children. My parents teeth were full of cavities before fluoridation, I never had a single one as a child, likely because of the fluoride. I don’t need fluoridated water, but poor kids in the city might.",4
1570355692921298944,"You want strong bones, allow fluoride in water.",4
1799869811436240896,"I’m on well water, and I Stopped using fluoride toothpaste two years ago. The dentist commented on the density of my teeth improving and I no longer have hot/cold sensitive teeth. My friends that also use fluoride free toothpaste have mentioned the same improvements. Try it",4
1689875703309705216,Same here. We also have an amazing holistic dentist that has a fluoride free practice. So much better than the fight with the hygienist every 6mo. over it.,1
1342998320482983936,"Fluoride in the water has been proven to measurably lower IQ,  good thing RFK Jr will be making them get rid of it.",7
1271358442234679296,Can we buy stock in fluoride bro? This could be way better than buying gold with all the crystallization that's happening.,4
1361755820338409472,"Daily reminder (I’ll start doing this) to go lift something heavy with correct form, get your heart rate up, then lower it back down (preferably multiple times), drink water (preferably without fluoride), and eat true organic, farm fresh food.",4
2350860516,"You might be thinking ""HOW IS THIS POSSIBLE?!?!"" 

The answer is a perceptive dentist that prescribed fluoride pills (kind of like little Flintstones vitamins) that I took daily until I was maybe 10. I might have had fucked up teeth as a kid (that required braces)...",4
2350860516,"but I never had (and still have never had) a cavity or other issue.

In contrast, both of my parents had many cavities and related issues....neither had fluoridated city water growing up in Buffalo. 

This is a fuckin no-brainer ppl. 
/thread",7
3232243342,Kennedy is right it’s the fluoride in the water!,4
1807638780456624128,My dentist didn't try to press fluoride treatment on me. Things are looking up.,1
1049029942200160256,"A healthy adult who brushes with fluoride, the direct contact and indirect swallowing is sufficient. Benefits in the water is primarily for children and infants and ESPECIALLY kids in homes who can't/won't brush regularly. E.g. neglect, special needs, poverty. Lives get saved.",4
1673399923201417216,"Page SIX:

Ban on Fluoridation Takes the Nation by Storm! No more fluoride in tap water! Trump and Kennedy’s ban on water fluoridation ends the era of mass medication without consent. Let America drink pure and free! Expect a massive shift toward natural, clean water nationwide.",3
1491464346,Fluoride calcifies our pineal gland which is integral part of how are brain elevates at a higher level. It's actually quite fascinating. Look it up. This is a huge W.,6
1574829878687535104,Thank you Sir   I hope you realize how much what you're doing means to us citizens. Let's get rid of the fluoride.,5
1291226017156096000,"David, Trump is against globalism and war, Kennedy wants to get the fluoride out of the water and toxins out of the food, to limit vaccines. Gen Flynn wants to go after child traffickers, it is a huge victory for humanity! Peace is first. 🙏❤️",6
1784714898993254400,"Lots of countries do not fluoridate their drinking water - where I live is one of them. I stopped taking fluoride toothpaste some years ago - overnight the 15yrs of painful calcification in my shoulders joints disappeared, never to return - that’s just one example",0
1826095821839904768,"Yes , RFK is highly qualified for the position as he already has a track record. He will be head of the health department. He already said he plans to remove fluoride from drinking water . More then Kamala has ever done lol",4
1699802185205248000,"BOBBY IS SO READY TO CLEAN UP THE CORRUPT HEALTH SYSTEM IN AMERICA!

He Has Already Said There Will Be An Immediate Ban On Fluoride Being Added To The Nations Water !
THEN LOOK OUT FDA , CDC AND NIH !
No More Recommending Poisons That Big Pharma Pushed You To Push On Civilians !…",5
1276289810928332800,I will be able to afford groceries &amp; I won't have fluoride in my water? Awesome!,4
1726688400898486272,"Agree 1,000% And getting the fluoride out of the water.",4
1838246001544482816,Maybe investing in oral health stocks wouldn’t be a bad move. People might become more invested in fluoride based oral health treatments,4
1370048027256360960,The questions have already been asked. Fluoridated water is good.,4
533138431,"The US is also the country that gave you liquid thorium fluoride reactors (thanks to Alvin Weinberg).

BTW - Your welcome.

Now let's see the rhetoric match the behavior. Build a fleet of LFTR's and I'l believe you're committed to life beyond oil.",4
533138431,"Can we finally give credit to the Chinese for rekindling the development of LFTR’s. Though 60 years late to the game, and borrowing on US technology/development, China is paving the way for a fleet of liquid fluoride, thorium reactors (LFTR‘s). Credit where credit’s due.
#LFTR",4
1545556106663149568,Amazing to watch people finally understand the fluoride in our water problem,4
1216533967161028608,"Curcumin, the active compound in #turmeric, may help increase glutathione production in the brain, acting as an antioxidant defense and potentially offering neuroprotective benefits. 🌿🧠 #Fluoride detox, brain health, and cognitive support are a few of the many benefits of this…",4
1823132957621489664,People with wells dont have fluoride in their water and they are some of the healthiest. None of my three adult kids have had a cavity.,7
2350860516,"At one point, I went a decade without visiting a dentist (don't ask) and I'm terrible at flossing to boot.....other than a bunch of scraping at my first cleaning, no issues. The fluoride set me on a healthy track teeth-wise.",1
1419292792417886208,Getting fluoride out of the water would be amazing.,4
1779389580351025152,fluoride toothpaste. best method for topical use anyway,0
1592592134573522944,"Sunshine. CLEAN organic foods. Fluoride free water &amp; toothpaste. No chemicals. Stop putting things on skin that’s loaded with chemicals (moisturizers, bug sprays and sunscreens). Beef tallow is an amazing moisturizer! Grass fed meat. Sex. Eliminate sugar. FASTING. Too much to fit",0
1250821579623280640,"And taking fluoride out of the water. They’ve been doing that to keep us numb and docile. THAT’S going to be the great awakening!
These people don’t have anything to lose, he’s already assembled a dream team that is going to change the world, literally.",7
1550091516902866944,"Cilantro
Tulsi holy basil
 Diatomaceous earth (food grade)
 activated charcoal 
Chlorella 
All remove heavy metals. Use alone or in combination. No side effects. If you opt for the charcoal take it 2 hours separate from any meds. 
Tulsi is particularly good for fluoride. Even…",4
1601468526367494144,Fluoride makes your teeth stronger.,4
1396841723997954048,"A world without fluoride…. 
Mother Nature is strong to resist all the chem trails and poison water.
She will be healthy again.",5
16237893,"I've been waiting my whole life for this and I'm not a young woman anymore. I remember in the 80's talking about the dangers of fluoride and my ex husband's eyes rolling. Hence, he's an ex. Let the truth flow Elon...we need it to heal!",7
25397800,"36V electrolysis (Anode and Cathode suspended in water and connected to voltage source/battery) can remove fluoride from water. Probably want to use glass container for maximum healthiness.

It is called  Electrocoagulation and is an upcoming idea in wastewater treatment.",4
3617786052,"I agree—fluoride should be a choice.💧

On another note, RFK is looking sharp! His crisp collared shirt and skinny tie are impeccable. You should find out who his tailor is. 👔✨",2
1844479707267379200,"RFK Jr is the MOST exciting part of all of this. Removing fluoride from water, making organic food cheaper, doing actual meticulously thorough research on vaccines?!! (Big Pharma got away with not conducting neutral research that provides actual data for far too long). YESSS!!!!",2
1837344762,I gave my kids fluoride when their teeth were coming in. When they had their teeth. We stopped. They have good strong teeth. Ti think there’s needs to be discussion about it,4
1577103409919975424,Fluoride repairs tooth enamel with an even stronger result than the original enamel.,4
195192814,My children have been raised on well water without fluoride.  They're teenagers now and don't have cavities.,7
2574065192,"Time to talk to RFK about replacing fluoride with mdma. 

Side effects include increased empathy.",4
1586174084194308096,No it is a tremendous help in preventing tooth decay .. before fluoride in the drinking water little children had tooth decay like this generation has ever experienced…,3
1788454997706833920,"Of he fulfills his promises to remove fluoride from the water, RFK Jr for president in 2028",4
785995075050467328,"For real, I'd love to fluoride my water. When I live in areas that use fluoride I don't have cavities. When I live in places without flouride, my teeth instantly start to rot.",4
1850338738720882688,As someone who brushes people teeth for a living this is awesome news! In decent amounts fluoride strengthens your teeth and can help prevent cavities. :),4
1848455606287622144,I heard RFK Jr. is going to try to ban fluoride in drinking water. I hope it’s true.,1
52676530,He’s so ready to change the world. Go slow Bobby we don’t want people freaking out from too much change and no Fluoride🤣,4
1535618381692293120,It’s most beneficial in babies and children where their teeth are still forming. In old kids and adults they can use toothpaste with fluoride in.,4
2612802367,Right? I’m trying to start a petition in my city to increase the amount of fluoride in our water,4
1756080639646781440,"Well I am sure our Pineal Gland, Gastrointestinal Tract, Thyroid and many other areas effected by prolonged Fluoride over use will be finally relieved and perhaps people won't have to suffer moving forward anymore, and can get their fluoride from toothpaste now?",0
1499600977623908352,"Ok cool there's no rush
You just sort your move out and I'll revisit then
I'll have just been paid so works for me
I wanna get the fluoride one too. Love it and Aussies really need to wake up to that one",4
1684814317647192064,"Yes! Americans deserve the right to decide on the addition of fluoride to our water supplies, promoting informed choice in community health practices.",4
964930992543707136,"Make sure all your family is up to date with vaccinations (tetanus, polio, MMR, shingles etc), buy fluoride tablets for your grandies, stock up on PPE and of course stock up on New Zealand &amp; Australian wines.",4
1322858206834688000,"Not only can fluoride slow the development cavities in early stages, it also protects teeth by strengthening the enamel. Go talk to a dentist",4
16258788,"Jeffrey Jaxen’s exposé on fluoride was excellent! A great interview with pointed questions, it was the deepest dive I’ve seen so far on fluoride. Incredibly illuminating, and covering so much more than the dangers to only infants. Let’s hear more from Jeffrey on other issues. 👏",7
1490058513304866816,Fluoridated water has and remain one of the top 20 greatest medical achievements of the United States.,4
55028436,"I've used Fluoride toothpaste twice daily for the last 44 years and I've still got all my teeth, which are nice and white, no ill effects. I think the reports might just be scare mongering.",7
61596639,Fluoride keeps tooth bacteria from growing.,4
1674157915769274368,"Use Tom's of Maine 
Zero fluoride and the best toothpaste I've ever used",7
1734331697573896192,"It's about RFK leading the god-damn charge in getting toxins, plastics, hormone disruptor, seed oils and fluoride out of our food and kids.",6
1605053449317539840,The benefit of Fluoride is its' anti-cavity use. So calcium and xylitol need to be fitted for its' replacement. Good consistent dental care needs to be universal.,4
21246371,"Fluorodated toothpaste plus a fluoride dental rinse (ACT) is the best regimine w/o fluorodated water. And, a topical fluoride treatment every six months at your dentist is good too.",0
1786955034904952832,"kudos to anyone who can sing a fried by fluoride song fully
i could know the lyrics fully but my mouth wont let me sing em",4
1611096531045605376,Clean water from tap with fluoride in it for healthy teeth.,4
150855592,The fluoride stares will end in 2025. MAHA,4
1596921223329595392,"It’s not “the libs”. It’s dentists doing it for their children and grandchildren. Or anyone who is familiar with the actual science behind prescribed, and safe, levels of fluoride in drinking water, and the undeniable and significant health benefits that confers. Not people like…",1
806889531018539008,Can’t wait to see what you do. Please help get the lectins out of food. No more fluoride in drinking water!  Dyes out of drinks!,2
1730568938894020608,I fully support  to be named in some kind of health czar position in the Trump administration. If fluoride in our water does cause IQ loss it goes a long way to explaining the current math and reading levels . #MAHA,7
1805945549062897664,"I am pretty sure we still have fluoride in our water. And I COMPLETELY SUPPORT removing it from our water systems. If slightly higher rates of oral issues allows for safer brain development in children, Im all for better dental care lol",4
1733914752592777216,I like the nut who doesn't like fluoride.,4
1599265344849432576,removing fluoride and maybe making babies get less vaxcines is the most I could expect from him and I hope he follows through,4
728759489009098752,Also fluoride in drinking water. My dad always touted Phila health aid to citizenry bc of simple additive to water.,7
1768427001143300096,"Sorry for my typos~ I was voice texting

* herd mentality 

* calcifying of the pineal gland (fluoride contributes to this)",6
1823094563180867584,"Please RFK Jr., get rid of pesticides, glyphosate, fluoride, artificial dyes, etc. Examine the whole system and help our country get healthier brother. God bless you 💪🏻🇺🇸",1
1065526267578068992,"We need to replace fluoride in Tap water with TAMARIND…

For atleast 2 years.

-Decalcify Pineal Gland
-Poop out all of your toxins
-Lube stiff joints
-High in magnesium
-Nerve regeneration
-Neuronal cell proliferation
-Modulating mitochondrial membrane potential
-Increase…",6
1737006516102721536,"If JFK Jr. even attempts to ban red dye 40, Yellow Dye 5 and 6, and fluoride in our drinking water, he will have accomplished more in that single moment than the guy on the left has done in his entire career.",1
1515284478859563008,Donald Trump finds solutions and acts. He took water and supplies to people in horrific circumstances. He and his is team will accomplish great changes for us. “On January 20th all U.S. water systems will be advised to remove fluoride from public water.” Robert F. Kennedy Jr.,4
1266910446814064640,"Excellent post, sir. I am anti fluoride but I took a lot from this read.",4
2853448607,"Tamarind tea helps remove fluoride built up in the pineal gland, because it doesn't leave the body.",6
3513514635,"Great post, definitely important to note that certain amounts of fluoride are beneficial but too much and it inhibits the natural processes our teeth go through which keeps them cavity free granted they are taken care of ( hope that was an accurate description)",4
1763008683997319168,Im really gonna miss the fluoridated water. It tasted nice,4
1473211572080287744,Bobby going to remove the poidon fluoride from our water.,4
1576353377318936576,"Bone Loss is partly Hereditary. Gum disease is Generally poor dental hygiene. Fluoride at moderate levels is Good. You are fortunate Teeth Health-wise. It’s not Just about You, but your story is helpful",4
1817571256784535552,Mankind is desperate to return to nature. It is inevitable.,4
1817571256784535552,Good motivational speeches &amp; quotes are not gay or cringe. Blackpill psyop to think otherwise,4
1817571256784535552,"Celebrate the smallest of wins. Learn how to stoke the flame in your own life. Learn what makes you tick &amp; trust your own insanity. Channel, Harness, &amp; master momentum.",4
1817571256784535552,"See gorgeous girl- momentum
Present enough to notice the sun on your skin- momentum 
Confident enough to hit a subtle dance move in public -momentum 
Bicep pump- momentum
Called your mom- momentum 
Brightened someone’s day- momentum

Learn how to collect little Ws &amp; store them",4
347078767,It’s a comedian trolling,4
347078767,He mocks all reporters the same way. Debunked,4
347078767,So boring,4
1817571256784535552,No tax,4
1075668407855517696,"He's correct.

Zionism has always been the #1 contributing factor to antisemitism.

We must fully disarm, disempower, defund, and dismantle the corrupt lying death cult of Zionism.

Zionism is not Judaism. Period.",4
1628700842470645760,Houthi And The Blowfish,4
1075668407855517696,"Joe Biden &amp; Kamala Harris destroying the economy, starting illegal unconstitutional wars, opening the border, weaponizing the legal system, engaging in fascist, dictatorial, authoritarian policies, promoting poverty/crime, while endlessly lying to Americans wasnt good motivation.",4
1075668407855517696,"Joe Biden is a rapist and you guys love, support, and defend him...",4
1695212723728965632,And if we the people are tagging Trump to be the voice of the people the Senator can shut the F up!!!!,7
1695212723728965632,Free J6ers full pardons,4
1585977673733529600,Pritzker’s the poster child for Make America Healthy Again!,4
753400753000157184,He's making a Star Wars reboot. Not the Star Wars we need but the one we deserve.,4
753400753000157184,"""talks""?

Is that what the kids are calling it these days?",4
753400753000157184,If they're innocent then they shouldn't have anything to worry about...,4
753400753000157184,Did you have to go to NJ to pick it up like my friend in Hooksett?,4
1455832193331122176,So what is it?,4
791897084249071616,"Most people dont understand that we literally came closer to WWIII and nuclear war under the Biden Administration due to the neocons than the Cuban Missile Chrisis
With Trump already doing his thing, I would say YES! Yes it feels like a brighter America today",4
1639097825760882688,Form the bottom of my soul. Thank Q,4
791897084249071616,"Yeah, some of this stuff comes outta my twisted brain. No circuitry and sometimes no cells depending on if Ive been drinking or not 🤣🤣",7
791897084249071616,"First time failed, this is the second attempt",4
791897084249071616,Thats awesome....,4
347078767,Or just replace workers with machines like self serve checkouts,4
1639097825760882688,"Does anyone know the horse to people ratio of dewormer dosing?

TIA",4
1639097825760882688,Kimmel is soulless,4
1480623451933052928,Definitely,4
791897084249071616,"Been saying the same thing for decades. Show me in the Constitution where it says the Federal Govt should control Education, I must have missed that part but apparently Jimmy Carter found it back in 1977, the day Education died",4
445775662,"Nah, it should be JD Vance.",4
1230315292573622272,I need a Shownu and Minho workout collab. 🤣,4
23300906,"She's dressed like a hooker, sorry but that's a fact! Maybe she should have stayed home, her father is a republican after all, snotty little twit!",4
23300906,"YES and government offices federal, state and local!! I walk in every day to giant BLM signs!",4
23300906,"I always pick a day when I'll be home like Saturday for my deliveries.....so far so good, have my phone ding when someone is outside so I can grab it, these creeps follow the trucks in every city!!",4
23300906,"God bless this man, he's amazing &lt;3",1
760922106460864512,I be giving my stomach a lil shake 😂,4
445775662,"Yeah, from the FBI",4
1759810949425352704,This is so sad. I have no words.,4
1759810949425352704,I HOPE THAT WHEN YOU GO TO BED YOU CAN'T SLEEP BECAUSE ALL YOU SEE IS TRUMP.,4
23300906,"I carry pepper spray, even if I got a CCW, I work for the city and we can't bring a gun into a city building.  I know I don't feel safe going to work anymore but the Mayor doesn't care about our safety wants us back in office even more days.",4
1759810949425352704,"Well, if Biden truly does hate Kamala, it will never happen.",4
1639097825760882688,I thought so! Thank you! I’m finishing up my tablets first :),4
1759810949425352704,Next they will say she should be on Mt. Rushmore 😂,4
1230315292573622272,I’m glad he apologized.,4
1639097825760882688,Didn’t happen,4
61146604,I trust Trump to make the right decisions. We have to keep pushing.,4
1759810949425352704,Should FEMA be held accountable for biased relief practices?,4
1759810949425352704,Should FEMA officials face consequences for denying aid based on political signs?,4
1585993557210439680,Thank you@,4
1433647445314052096,Why would I want AIMCo to manage my CPP? They really do a lousy job. CPP does better.,4
1759810949425352704,A good game plan will go a long way when it comes to stopping fraud in our elections. That is what I have observed. It is hard to cheat when everyone is watching and knows your scam.,4
1585993557210439680,Perfect,4
1585993557210439680,GOAT,4
1763008683997319168,Do we think that if Menendez was somehow the dem nominee NJ-SEN flips red,4
1726688400898486272,Saving lives and flexing medals🏅like it’s just another Tuesday. Respect!,4
23300906,"Sure, if they all stay there and quit coming to our countries and try to change our ways to their ways!!",4
993946119414648832,The Last Jedi!,4
1726688400898486272,Plot twist: He’s jamming to techno at 300 BPM. 🔥,4
800089950003679232,Did he get the required pets for today?,4
23300906,"My Senators/Congressment have all been in 20+ years so sick of it, but I'm in a blue state, I swear they will die in office like Feinstein without them!!  It's not fair, we need new people who can bring in new ideas not the same old same old ideas!!!",4
29723400,"Lots of bravado, but no logistics. I was reminded (and comforted) last night in watching #LawrenceODonnell that Trump often doesn't deliver. When asked about his first action, he hedged, saying something about a lot of things to do. No concrete plans for tariffs or deportation.",4
1759810949425352704,So you are just going to let the Nazis take over? I thought we had to be stopped at all costs?,4
1490058513304866816,Hell yes!!!!,4
1490058513304866816,Don’t forget soon to be out of our pockets!,4
1490058513304866816,Love you and love your work!! God bless you!!!,1
1490058513304866816,"If he doesn’t remove the fluoride from water. It’s one of our greatest public health achievements. Be careful,while he flipped Red, he still bleeds Blue extremism! You have never operated on junk science. We need smart innovative business men like you to overhaul health care!",4
1685298505072463872,I don't think he can even shuffle for President with that much girth.,4
1685298505072463872,"Yeah, for starters I'd like the Epstein and Diddy lists to be publicly read on every major television and radio news station repeatedly for a minimum of 72 hours.",4
1444263252460986368,Ah the memories 😂😂,4
1806629240130977792,"Gutting 80% of the Administrative state?!?!?!

Sign me the FUCK up!",4
1661107961534488576,lol the music with it,4
288132586,Can't happen soon enough. I've been wondering who and how Monsanto was going to be taken down for 30 years!! #MAHA!!!!,7
1480623451933052928,Once Kamala opened her mouth I knew a Trump victory was inevitable,4
4731211670,"I was totally joking, hence the emoji",6
1763008683997319168,Trump is now the first president since FDR to win 3 elections in a row,4
4731211670,I wouldn’t really say that to someone and mean it,4
1641217131814567936,Unbelievable. Appalling. Unconscionable. How has our government devolved into this ?,4
1685298505072463872,"You guys are really scraping through the rust at the bottom of your empty gas tank of creativity, aren't you.",4
288132586,Those two turned out to be some weird dudes.,4
4731211670,It made me feel terrible that anyone would think I was saying that.,4
1641217131814567936,My. Goodness.,4
4731211670,I’m always being a dick. But not a DICK! 🤣,4
566383662,"It’s easier to stay motivated working on a hard task that’s straightforward 

Than it is to stay motivated working on an easy task that’s confusing

If you have no clear path forward it’s near impossible to stay consistent

If you have a clear path forward, you’ll push on no…",4
1657156813262045184,They’re just past that point and they’re so deep into their loa journey they probably don’t even know how to dumb it down for beginners,4
1657156813262045184,Exactly!!,4
566383662,"LOL easily the worst copy I’ve ever seen

This would print if it actually read like a blonde girl wrote it",7
908360266970271744,And every night you all deliver an amazing show and look happy and energized. Very very impressive 👏,4
756224175144960000,Don't RT these losers and give them attention. They're braindead morons,4
1598888326857097216,"Wow, appearently this is a trend with schools now. I had something similar happen to my son. I was pissed, I addressed it with the principal they ensured me they would get it to stop and prevent it from happening again. It didn’t, the kid followed my son in the bathroom and tried…",4
908360266970271744,I think it’s more than that. College students and people starting out in the workforce want to know that they’ve earned their place. DEI and equality of outcome is absolutely soul crushing and almost everyone hates it.,7
1480623451933052928,What is wrong with these people?,4
1480623451933052928,That would be awesome,4
1586322261958598656,Jesus,4
4731211670,I think we have to find a way to make people want to be smarter. Maybe a social media app where if you answer questions correctly you get attention.,4
1545556106663149568,An obsession with health is a healthy obsession,4
129018409,"please #Starlink us a solution, you owe it to us 🇨🇦. Do your thing, disrupt our tyrannical oligopoly.",4
1595592290637991936,“We’re better off connecting” but we’re going to continue fighting for division? 🤷‍♂️,4
1703496705063231488,When are you gonna run for prez again?,4
1595592290637991936,Dang! For real!,4
1062403518336851968,You’ll be okay,4
1813677350816514048,Our taxes pay for transparency and accountability! NO SECRET BALLOTS!,6
1630787016894889984,"I'm still here. I'm still single. I've never cheated. Heck, I've never even had a girlfriend.",7
1590337719066132480,That’s what you get for being old enough to know better but still crazy enough not to do better. Shame on you.,4
1444263252460986368,Treason. Ok.,4
1813677350816514048,"I am still laughing at this! Turturkey, not a turducken!  Coming to a Thanksgiving table near you! 🤣🤣🤣",7
1459952867670999040,Tattooing ur dick has gotta be so painful,4
288132586,I thought what is happening now was going to happen 4 years ago... But here we are...,4
21246371,"Maybe if the media would stop ""Trumpsplaining"" and call out the reality of his comments, policies, and legal issues instead of holding him and others on an equal status, when in reality, there is no equal to what he says and does. Democracy dies when the press fails.",4
2557304533,"There’s an interesting contrast with the Jordan movie, where Slater and Pitt are in an nice penthouse that is also extremely dumpy, that part of things sort of looks like shit because Jordan is heightening the fantasy only on one side of the story.",4
1590337719066132480,Me toooooooo,4
1590337719066132480,Liberal locks 🤦🏻‍♀️,4
1784714898993254400,"I’m in the UK, but I have raised my 18yo daughter to be respectful and independent - hoping that she will be a useful member of society - adhere to law but speak up when she sees abuses",4
1271358442234679296,Bob is going to lead the charge on the Capitol building! Stop the steal!!,4
1459952867670999040,Dude was there for 11 years felt like,4
1599265344849432576,in 5 seconds,4
1788454997706833920,I think the human traffickers are first on the list then violent gangs. Funds will be shut off. Look to Jordan and how the free cell phones can be tracked .,7
1813677350816514048,"She can. With about 725,000 ballots left, mostly leaning red, she needs 58% of those votes or better to get over the recount hump and win.",4
1791977924716871680,Stuff a tampon into him already.,4
1813677350816514048,"I’m being more cautious; 57%. I’d be ecstatic with your 51.9%! Let’s do this,  💪🏻💪🏻💪🏻🇺🇸🇺🇸🇺🇸",4
1813677350816514048,Not sure it’s because of the Senate race. 😏,4
1791977924716871680,Elon needs to turn off Star Link in Ukraine and the war would be over tomorrow.,4
1784714898993254400,Where is the ? Why aren’t our shores being protected from foreign invaders? That’s what this is!,4
1271358442234679296,lol Bob is going be super disappointed when it doesn't happen.,4
1587602757007118336,And are these 81 million votes in the room with us right now?,4
1784714898993254400,"Are there any white peope left in the UK? I think there might be, I think I spotted a few",4
853657965827469312,This is why Libertarians are lame,4
1813677350816514048,"I was suspended during “Twitter’s” censorship and collective bashing of Trump after being on since its inception. I vowed never to come back, until  I’m still cautiously optimistic, but freedom of speech feels damn good!",4
1271358442234679296,Apparently! Things are not going well for her.,4
1595592290637991936,🔥🔥🔥🔥🔥 so awesome!!!,4
1758351163940806656,"Wait, we can get rid of illegals and Feminists?! This is sounding like a new golden age is about to start!",5
41814811,"How will states pay for college educations, public school employee payrolls, AND elementary school kids’ sex changes?? States can’t afford it all.",4
1487671242169724928,That’s the point of the house,4
1271358442234679296,Lead us to the Capitol Bob!!! Stop the steal!!!,4
1641217131814567936,What in the whole wide world is this ?  How has this happened to so many. We loved his music. He went off the deep end.  My goodness.,4
17118419,"I like Ice Cube, but I've seen the demands...",7
1788454997706833920,Then we stop buying till they move manufacturing back here,4
756224175144960000,"Women need to judge the outcome of a policy, not the intention

Always ask, ""Do you actually want to help others, or do you want to look good &amp; sound nice while failing to help others?""",4
288132586,It's probably the best time to beef up security.,4
1605053449317539840,"This is why tyrants ultimately, always, lose. They better hope nothing happens to Biden before his term ends because all eyes will be on them.",4
288132586,Old English 800,4
1730568938894020608,"I know you can be disciplined, but exactly what the consequences are I have no idea.",4
1630787016894889984,"Personally, I think the priority of the conservative government should be stopping Ukraine payouts of any kind. Divert that money to Canada. He won't do it though. Both the liberals and the conservatives would rather support Ukraine over Canada.",4
1605053449317539840,"Really. Where does this come from? They did nothing when the border was overrun or when bugging out of Afghanistan; why would they do anything now - nothing untoward has been said or indicated. So, where does this come from? Because it is important to not feed unsubstantiated…",4
1630787016894889984,"Why is outlawing the covid vaccine not one of the options? The covid vaccine almost killed me, and it's left me with serious problems thinking and remembering things.",2
1850305347145416704,Fuckin faxx!,4
1595592290637991936,Semper Fi Brother! 👊,4
1850305347145416704,Because they retarded,4
1605053449317539840,"Amen! Peace be with you and all the children, everywhere. And will someone help this man with some facial reconstruction? And aid for the orphanage?",4
1850305347145416704,I’ll put it in crazy… but not bald crazy.,4
288132586,Nope. I'm in supposedly blue California. That part you see on the bottom left.,4
1587602757007118336,"Now, if McDonald's starts frying taters in tallow again, topped with sea salt, I'll be first in line, and I haven't eaten there in 20 years.",4
29467372,If a woman is not getting care for a miscarriage then that is malpractice. Maybe you should stop trying to act like you know something,4
1587602757007118336,"End LED lighting, end seed oils...",4
1487671242169724928,People should literally die for this.,4
288132586,America is going to look very different in the next year or two.,4
288132586,That dude is psycho. I wouldn't let my kids near him.,4
29467372,The name is accurate. She is a bug that needs to be swatted away lol.,4
1487671242169724928,I didn’t realize half of my friends and acquaintances were actually my enemies. I’ll really have to do some introspection.,4
1605053449317539840,"I think the truth will come out that he never was President, perhaps coerced to accept the role, under compromising circumstances; but not mentally capable from before the beginning and only acquiesced because of being compromised. That is about the best that is likely to ever be…",4
1605053449317539840,They are a drain on the will of the world and no one has time for that anymore.,4
1213779304162553856,glad to connect 🫶,4
1605053449317539840,"She D/N know what danger is, or families, or our country. What's dangerous is a nation suddenly tipped over into crime, drugs, invasion, bankruptcy, inflation. And she helped - that.",6
1325493791529242624,Who is the bald crybaby?,4
1444263252460986368,Don’t care it’s a mandate.,4
